Send,Send,
Send After (days),Send After (days),
Send Attached Files,Send Attached Files,
Send Document Print,Send Document Print,
Send Email,Send Email,
Send Emails,Send Emails,
Send Emails to Suppliers,Send Emails to Suppliers,
Send Now,Send Now,
Send SMS,Send SMS,
Send To,Send To,
Send To Primary Contact,Send To Primary Contact,
Send regular summary reports via Email.,Send regular summary reports via Email.,
Send to Subcontractor,Send to Subcontractor,
Send with Attachment,Send with Attachment,
Sender,Sender,
Sender Name,Sender Name,
Sending,Sending,
Sending...,Sending...,
Sent,Sent,
Sent On,Sent On,
Sent To,Sent To,
Sequence ID,Sequence ID,
Sequence Id,Sequence Id,
Sequential,Sequential,
Serial & Batch Item,Serial & Batch Item,
Serial & Batch Item Settings,Serial & Batch Item Settings,
Serial / Batch Bundle,Serial / Batch Bundle,
Serial / Batch Bundle Missing,Serial / Batch Bundle Missing,
Serial / Batch No,Serial / Batch No,
Serial / Batch Nos,Serial / Batch Nos,
Serial No,Serial No,
Serial No / Batch,Serial No / Batch,
Serial No Count,Serial No Count,
Serial No Ledger,Serial No Ledger,
Serial No Range,Serial No Range,
Serial No Service Contract Expiry,Serial No Service Contract Expiry,
Serial No Status,Serial No Status,
Serial No and Batch,Serial No and Batch,
Serial No and Batch Selector cannot be use when Use Serial / Batch Fields is enabled.,Serial No and Batch Selector cannot be use when Use Serial / Batch Fields is enabled.,
Serial No and Batch for Finished Good,Serial No and Batch for Finished Good,
Serial No is mandatory,Serial No is mandatory,
Serial No is mandatory for Item {0},Serial No is mandatory for Item {0},
Serial No {0} already exists,Serial No {0} already exists,
Serial No {0} already scanned,Serial No {0} already scanned,
Serial No {0} does not belong to Delivery Note {1},Serial No {0} does not belong to Delivery Note {1},
Serial No {0} does not belong to Item {1},Serial No {0} does not belong to Item {1},
Serial No {0} does not exist,Serial No {0} does not exist,
Serial No {0} does not exists,Serial No {0} does not exists,
Serial No {0} is already added,Serial No {0} is already added,
"Serial No {0} is not present in the {1} {2}, hence you can't return it against the {1} {2}","Serial No {0} is not present in the {1} {2}, hence you can't return it against the {1} {2}",
Serial No {0} is under maintenance contract upto {1},Serial No {0} is under maintenance contract upto {1},
Serial No {0} is under warranty upto {1},Serial No {0} is under warranty upto {1},
Serial No {0} not found,Serial No {0} not found,
Serial No: {0} has already been transacted into another POS Invoice.,Serial No: {0} has already been transacted into another POS Invoice.,
Serial Nos,Serial Nos,
Serial Nos / Batch Nos,Serial Nos / Batch Nos,
Serial Nos are created successfully,Serial Nos are created successfully,
"Serial Nos are reserved in Stock Reservation Entries, you need to unreserve them before proceeding.","Serial Nos are reserved in Stock Reservation Entries, you need to unreserve them before proceeding.",
Serial Number Series,Serial Number Series,
Serial Và Lô,Serial Và Lô,
Serial and Batch,Serial and Batch,
Serial and Batch Bundle,Serial and Batch Bundle,
Serial and Batch Bundle created,Serial and Batch Bundle created,
Serial and Batch Bundle updated,Serial and Batch Bundle updated,
Serial and Batch Bundle {0} is already used in {1} {2}.,Serial and Batch Bundle {0} is already used in {1} {2}.,
Serial and Batch Details,Serial and Batch Details,
Serial and Batch Entry,Serial and Batch Entry,
Serial and Batch No,Serial and Batch No,
Serial and Batch Nos,Serial and Batch Nos,
Serial and Batch Nos will be auto-reserved based on <b>Pick Serial / Batch Based On</b>,Serial and Batch Nos will be auto-reserved based on <b>Pick Serial / Batch Based On</b>,
Serial and Batch Reservation,Serial and Batch Reservation,
Serial and Batch Summary,Serial and Batch Summary,
Serial number {0} entered more than once,Serial number {0} entered more than once,
Serial numbers unavailable for Item {0} under warehouse {1}. Please try changing warehouse.,Serial numbers unavailable for Item {0} under warehouse {1}. Please try changing warehouse.,
Series,Series,
Series for Asset Depreciation Entry (Journal Entry),Series for Asset Depreciation Entry (Journal Entry),
Series is mandatory,Series is mandatory,
Service,Service,
Service Address,Service Address,
Service Cost Per Qty,Service Cost Per Qty,
Service Day,Service Day,
Service End Date,Service End Date,
Service Expense Total Amount,Service Expense Total Amount,
Service Expenses,Service Expenses,
Service Item,Service Item,
Service Item Qty,Service Item Qty,
Service Item Qty / Finished Good Qty,Service Item Qty / Finished Good Qty,
Service Item UOM,Service Item UOM,
Service Item {0} is disabled.,Service Item {0} is disabled.,
Service Item {0} must be a non-stock item.,Service Item {0} must be a non-stock item.,
Service Items,Service Items,
Service Level Agreement,Service Level Agreement,
Service Level Agreement Creation,Service Level Agreement Creation,
Service Level Agreement Details,Service Level Agreement Details,
Service Level Agreement Status,Service Level Agreement Status,
Service Level Agreement for {0} {1} already exists.,Service Level Agreement for {0} {1} already exists.,
Service Level Agreement has been changed to {0}.,Service Level Agreement has been changed to {0}.,
Service Level Agreement was reset.,Service Level Agreement was reset.,
Service Level Agreements,Service Level Agreements,
Service Level Name,Service Level Name,
Service Level Priority,Service Level Priority,
Service Provider,Service Provider,
Service Received But Not Billed,Service Received But Not Billed,
Service Start Date,Service Start Date,
Service Stop Date,Service Stop Date,
Service Stop Date cannot be after Service End Date,Service Stop Date cannot be after Service End Date,
Service Stop Date cannot be before Service Start Date,Service Stop Date cannot be before Service Start Date,
Services,Services,
Session Defaults,Session Defaults,
Set Accepted Warehouse,Set Accepted Warehouse,
Set Advances and Allocate (FIFO),Set Advances and Allocate (FIFO),
Set Basic Rate Manually,Set Basic Rate Manually,
Set Default Supplier,Set Default Supplier,
Set From Warehouse,Set From Warehouse,
Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.,Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.,
Set Landed Cost Based on Purchase Invoice Rate,Set Landed Cost Based on Purchase Invoice Rate,
Set Loyalty Program,Set Loyalty Program,
Set Meta Tags,Set Meta Tags,
Set New Release Date,Set New Release Date,
Set Operating Cost / Scrap Items From Sub-assemblies,Set Operating Cost / Scrap Items From Sub-assemblies,
Set Operating Cost Based On BOM Quantity,Set Operating Cost Based On BOM Quantity,
Set Parent Row No in Items Table,Set Parent Row No in Items Table,
Set Password,Set Password,
Set Posting Date,Set Posting Date,
Set Process Loss Item Quantity,Set Process Loss Item Quantity,
Set Project Status,Set Project Status,
Set Project and all Tasks to status {0}?,Set Project and all Tasks to status {0}?,
Set Quantity,Set Quantity,
Set Reserve Warehouse,Set Reserve Warehouse,
Set Response Time for Priority {0} in row {1}.,Set Response Time for Priority {0} in row {1}.,
Set Serial and Batch Bundle Naming Based on Naming Series,Set Serial and Batch Bundle Naming Based on Naming Series,
Set Source Warehouse,Set Source Warehouse,
Set Target Warehouse,Set Target Warehouse,
Set Valuation Rate Based on Source Warehouse,Set Valuation Rate Based on Source Warehouse,
Set Warehouse,Set Warehouse,
Set as Closed,Set as Closed,
Set as Completed,Set as Completed,
Set as Lost,Set as Lost,
Set as Open,Set as Open,
Set default inventory account for perpetual inventory,Set default inventory account for perpetual inventory,
Set default {0} account for non stock items,Set default {0} account for non stock items,
Set fieldname from which you want to fetch the data from the parent form.,Set fieldname from which you want to fetch the data from the parent form.,
Set quantity of process loss item:,Set quantity of process loss item:,
Set rate of sub-assembly item based on BOM,Set rate of sub-assembly item based on BOM,
Set targets Item Group-wise for this Sales Person.,Set targets Item Group-wise for this Sales Person.,
Set the Planned Start Date (an Estimated Date at which you want the Production to begin),Set the Planned Start Date (an Estimated Date at which you want the Production to begin),
Set the status manually.,Set the status manually.,
Set this if the customer is a Public Administration company.,Set this if the customer is a Public Administration company.,
Set {0} in asset category {1} for company {2},Set {0} in asset category {1} for company {2},
Set {0} in asset category {1} or company {2},Set {0} in asset category {1} or company {2},
Set {0} in company {1},Set {0} in company {1},
Sets 'Accepted Warehouse' in each row of the Items table.,Sets 'Accepted Warehouse' in each row of the Items table.,
Sets 'Rejected Warehouse' in each row of the Items table.,Sets 'Rejected Warehouse' in each row of the Items table.,
Sets 'Reserve Warehouse' in each row of the Supplied Items table.,Sets 'Reserve Warehouse' in each row of the Supplied Items table.,
Sets 'Source Warehouse' in each row of the items table.,Sets 'Source Warehouse' in each row of the items table.,
Sets 'Target Warehouse' in each row of the items table.,Sets 'Target Warehouse' in each row of the items table.,
Sets 'Warehouse' in each row of the Items table.,Sets 'Warehouse' in each row of the Items table.,
Setting Account Type helps in selecting this Account in transactions.,Setting Account Type helps in selecting this Account in transactions.,
"Setting Events to {0}, since the Employee attached to the below Sales Persons does not have a User ID{1}","Setting Events to {0}, since the Employee attached to the below Sales Persons does not have a User ID{1}",
Setting Item Locations...,Setting Item Locations...,
Setting defaults,Setting defaults,
Setting the account as a Company Account is necessary for Bank Reconciliation,Setting the account as a Company Account is necessary for Bank Reconciliation,
Setting up company,Setting up company,
Setting {} is required,Setting {} is required,
Settings,Settings,
Settings for Selling Module,Settings for Selling Module,
Settled,Settled,
Setup,Setup,
Setup your organization,Setup your organization,
Shape,Shape,
Share Balance,Share Balance,
Share Ledger,Share Ledger,
Share Transfer,Share Transfer,
Share Type,Share Type,
Shareholder,Shareholder,
Shelf Life In Days,Shelf Life In Days,
Shelf Life in Days,Shelf Life in Days,
Shift,Shift,
Shift Factor,Shift Factor,
Shift Name,Shift Name,
Shipment,Shipment,
Shipment Amount,Shipment Amount,
Shipment Delivery Note,Shipment Delivery Note,
Shipment ID,Shipment ID,
Shipment Information,Shipment Information,
Shipment Parcel,Shipment Parcel,
Shipment Parcel Template,Shipment Parcel Template,
Shipment Type,Shipment Type,
Shipment details,Shipment details,
Shipments,Shipments,
Shipping Account,Shipping Account,
Shipping Address,Shipping Address,
Shipping Address Details,Shipping Address Details,
Shipping Address Name,Shipping Address Name,
Shipping Address Template,Shipping Address Template,
Shipping Address does not belong to the {0},Shipping Address does not belong to the {0},
"Shipping Address does not have country, which is required for this Shipping Rule","Shipping Address does not have country, which is required for this Shipping Rule",
Shipping Amount,Shipping Amount,
Shipping City,Shipping City,
Shipping Country,Shipping Country,
Shipping County,Shipping County,
Shipping Rule,Shipping Rule,
Shipping Rule Condition,Shipping Rule Condition,
Shipping Rule Conditions,Shipping Rule Conditions,
Shipping Rule Country,Shipping Rule Country,
Shipping Rule Label,Shipping Rule Label,
Shipping Rule Type,Shipping Rule Type,
Shipping State,Shipping State,
Shipping Zipcode,Shipping Zipcode,
Shipping rule not applicable for country {0} in Shipping Address,Shipping rule not applicable for country {0} in Shipping Address,
Shipping rule only applicable for Buying,Shipping rule only applicable for Buying,
Shipping rule only applicable for Selling,Shipping rule only applicable for Selling,
Shopping Cart,Shopping Cart,
Short Name,Short Name,
Short Term Loan Account,Short Term Loan Account,
Short biography for website and other publications.,Short biography for website and other publications.,
Shortage Qty,Shortage Qty,
Show Aggregate Value from Subsidiary Companies,Show Aggregate Value from Subsidiary Companies,
Show Balances in Chart Of Accounts,Show Balances in Chart Of Accounts,
Show Barcode Field in Stock Transactions,Show Barcode Field in Stock Transactions,
Show Cancelled Entries,Show Cancelled Entries,
Show Completed,Show Completed,
Show Cumulative Amount,Show Cumulative Amount,
Show Dimension Wise Stock,Show Dimension Wise Stock,
Show Disabled Warehouses,Show Disabled Warehouses,
Show Failed Logs,Show Failed Logs,
Show Future Payments,Show Future Payments,
Show GL Balance,Show GL Balance,
Show In Website,Show In Website,
Show Inclusive Tax in Print,Show Inclusive Tax in Print,
Show Item Name,Show Item Name,
Show Items,Show Items,
Show Latest Forum Posts,Show Latest Forum Posts,
Show Ledger View,Show Ledger View,
Show Linked Delivery Notes,Show Linked Delivery Notes,
Show Net Values in Party Account,Show Net Values in Party Account,
Show Open,Show Open,
Show Opening Entries,Show Opening Entries,
Show Operations,Show Operations,
Show Pay Button in Purchase Order Portal,Show Pay Button in Purchase Order Portal,
Show Payment Details,Show Payment Details,
Show Payment Schedule in Print,Show Payment Schedule in Print,
Show Preview,Show Preview,
Show Remarks,Show Remarks,
Show Return Entries,Show Return Entries,
Show Sales Person,Show Sales Person,
Show Stock Ageing Data,Show Stock Ageing Data,
Show Taxes as Table in Print,Show Taxes as Table in Print,
Show Traceback,Show Traceback,
Show Variant Attributes,Show Variant Attributes,
Show Variants,Show Variants,
Show Warehouse-wise Stock,Show Warehouse-wise Stock,
Show exploded view,Show exploded view,
Show in Website,Show in Website,
Show net values in opening and closing columns,Show net values in opening and closing columns,
Show only POS,Show only POS,
Show only the Immediate Upcoming Term,Show only the Immediate Upcoming Term,
Show pending entries,Show pending entries,
Show unclosed fiscal year's P&L balances,Show unclosed fiscal year's P&L balances,
Show with upcoming revenue/expense,Show with upcoming revenue/expense,
Show zero values,Show zero values,
Show {0},Show {0},
Signatory Position,Signatory Position,
Signed,Signed,
Signed By (Company),Signed By (Company),
Signed On,Signed On,
Signee,Signee,
Signee (Company),Signee (Company),
Signee Details,Signee Details,
"Simple Python Expression, Example: doc.status == 'Open' and doc.issue_type == 'Bug'","Simple Python Expression, Example: doc.status == 'Open' and doc.issue_type == 'Bug'",
"Simple Python Expression, Example: territory != 'All Territories'","Simple Python Expression, Example: territory != 'All Territories'",
"Simple Python formula applied on Reading fields.<br> Numeric eg. 1: <b>reading_1 &gt; 0.2 and reading_1 &lt; 0.5</b><br>
Numeric eg. 2: <b>mean &gt; 3.5</b> (mean of populated fields)<br>
Value based eg.:  <b>reading_value in (""A"", ""B"", ""C"")</b>","Simple Python formula applied on Reading fields.<br> Numeric eg. 1: <b>reading_1 &gt; 0.2 and reading_1 &lt; 0.5</b><br>
Numeric eg. 2: <b>mean &gt; 3.5</b> (mean of populated fields)<br>
Value based eg.:  <b>reading_value in (""A"", ""B"", ""C"")</b>",
Simultaneous,Simultaneous,
Single,Single,
Single Tier Program,Single Tier Program,
Single Transaction Threshold,Single Transaction Threshold,
Single Variant,Single Variant,
Size,Size,
Skip Available Sub Assembly Items,Skip Available Sub Assembly Items,
Skip Delivery Note,Skip Delivery Note,
Skip Material Transfer to WIP Warehouse,Skip Material Transfer to WIP Warehouse,
Skipped,Skipped,
Skipping Tax Withholding Category {0} as there is no associated account set for Company {1} in it.,Skipping Tax Withholding Category {0} as there is no associated account set for Company {1} in it.,
"Skipping {0} of {1}, {2}","Skipping {0} of {1}, {2}",
Skype ID,Skype ID,
Slideshow,Slideshow,
Small,Small,
Smoothing Constant,Smoothing Constant,
Softwares,Softwares,
Sold,Sold,
Sold by,Sold by,
Something went wrong please try again,Something went wrong please try again,
"Sorry, this coupon code is no longer valid","Sorry, this coupon code is no longer valid",
"Sorry, this coupon code's validity has expired","Sorry, this coupon code's validity has expired",
"Sorry, this coupon code's validity has not started","Sorry, this coupon code's validity has not started",
Source,Source,
Source DocType,Source DocType,
Source Document Name,Source Document Name,
Source Document Type,Source Document Type,
Source Exchange Rate,Source Exchange Rate,
Source Fieldname,Source Fieldname,
Source Location,Source Location,
Source Name,Source Name,
Source Type,Source Type,
Source Warehouse,Source Warehouse,
Source Warehouse Address,Source Warehouse Address,
Source Warehouse Address Link,Source Warehouse Address Link,
Source and Target Location cannot be same,Source and Target Location cannot be same,
Source and target warehouse cannot be same for row {0},Source and target warehouse cannot be same for row {0},
Source and target warehouse must be different,Source and target warehouse must be different,
Source of Funds (Liabilities),Source of Funds (Liabilities),
Source warehouse is mandatory for row {0},Source warehouse is mandatory for row {0},
Sourced by Supplier,Sourced by Supplier,
South Africa VAT Account,South Africa VAT Account,
South Africa VAT Settings,South Africa VAT Settings,
Spacer,Spacer,
Spam,Spam,
Specify Exchange Rate to convert one currency into another,Specify Exchange Rate to convert one currency into another,
Specify conditions to calculate shipping amount,Specify conditions to calculate shipping amount,
Split,Split,
Split Asset,Split Asset,
Split Batch,Split Batch,
Split Early Payment Discount Loss into Income and Tax Loss,Split Early Payment Discount Loss into Income and Tax Loss,
Split From,Split From,
Split Issue,Split Issue,
Split Qty,Split Qty,
Split qty cannot be grater than or equal to asset qty,Split qty cannot be grater than or equal to asset qty,
Splitting {0} {1} into {2} rows as per Payment Terms,Splitting {0} {1} into {2} rows as per Payment Terms,
Sr,Sr,
Stage,Stage,
Stage Name,Stage Name,
Stale Days,Stale Days,
Stale Days should start from 1.,Stale Days should start from 1.,
Standard Buying,Standard Buying,
Standard Description,Standard Description,
Standard Rated Expenses,Standard Rated Expenses,
Standard Selling,Standard Selling,
Standard Template,Standard Template,
"Standard Terms and Conditions that can be added to Sales and Purchases. Examples: Validity of the offer, Payment Terms, Safety and Usage, etc.","Standard Terms and Conditions that can be added to Sales and Purchases. Examples: Validity of the offer, Payment Terms, Safety and Usage, etc.",
Standard rated supplies in {0},Standard rated supplies in {0},
"Standard tax template that can be applied to all Purchase Transactions. This template can contain a list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"", etc.","Standard tax template that can be applied to all Purchase Transactions. This template can contain a list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"", etc.",
"Standard tax template that can be applied to all Sales Transactions. This template can contain a list of tax heads and also other expense/income heads like ""Shipping"", ""Insurance"", ""Handling"" etc.","Standard tax template that can be applied to all Sales Transactions. This template can contain a list of tax heads and also other expense/income heads like ""Shipping"", ""Insurance"", ""Handling"" etc.",
Standing Name,Standing Name,
Start,Start,
Start / Resume,Start / Resume,
Start Date,Start Date,
Start Date cannot be before the current date,Start Date cannot be before the current date,
Start Date should be lower than End Date,Start Date should be lower than End Date,
Start Deletion,Start Deletion,
Start Import,Start Import,
Start Job,Start Job,
Start Merge,Start Merge,
Start Reposting,Start Reposting,
Start Time,Start Time,
Start Time can't be greater than or equal to End Time for {0}.,Start Time can't be greater than or equal to End Time for {0}.,
Start Timer,Start Timer,
Start Year,Start Year,
Start Year and End Year are mandatory,Start Year and End Year are mandatory,
Start and End Dates,Start and End Dates,
Start date of current invoice's period,Start date of current invoice's period,
Start date should be less than end date for Item {0},Start date should be less than end date for Item {0},
Start date should be less than end date for task {0},Start date should be less than end date for task {0},
Started Time,Started Time,
Started a background job to create {1} {0},Started a background job to create {1} {0},
Starting location from left edge,Starting location from left edge,
Starting position from top edge,Starting position from top edge,
State,State,
Statement of Account,Statement of Account,
Status,Trạng Thái,
Status Details,Status Details,
Status Illustration,Status Illustration,
Status must be Cancelled or Completed,Status must be Cancelled or Completed,
Status must be one of {0},Status must be one of {0},
Status set to rejected as there are one or more rejected readings.,Status set to rejected as there are one or more rejected readings.,
Statutory info and other general information about your Supplier,Statutory info and other general information about your Supplier,
Stock,Stock,
Stock Adjustment,Stock Adjustment,
Stock Adjustment Account,Stock Adjustment Account,
Stock Ageing,Stock Ageing,
Stock Analytics,Stock Analytics,
Stock Assets,Stock Assets,
Stock Available,Stock Available,
Stock Balance,Stock Balance,
Stock Balance Report,Stock Balance Report,
Stock Closing,Stock Closing,
Stock Consumed During Repair,Stock Consumed During Repair,
Stock Consumption Details,Stock Consumption Details,
Stock Details,Stock Details,
Stock Entries already created for Work Order {0}: {1},Stock Entries already created for Work Order {0}: {1},
Stock Entry,Stock Entry,
Stock Entry (Outward GIT),Stock Entry (Outward GIT),
Stock Entry Child,Stock Entry Child,
Stock Entry Detail,Stock Entry Detail,
Stock Entry Type,Stock Entry Type,
Stock Entry has been already created against this Pick List,Stock Entry has been already created against this Pick List,
Stock Entry {0} created,Stock Entry {0} created,
Stock Entry {0} is not submitted,Stock Entry {0} is not submitted,
Stock Expenses,Stock Expenses,
Stock Frozen Upto,Stock Frozen Upto,
Stock In Hand,Stock In Hand,
Stock Items,Stock Items,
Stock Ledger,Stock Ledger,
Stock Ledger Entries and GL Entries are reposted for the selected Purchase Receipts,Stock Ledger Entries and GL Entries are reposted for the selected Purchase Receipts,
Stock Ledger Entry,Stock Ledger Entry,
Stock Ledger ID,Stock Ledger ID,
Stock Ledger Invariant Check,Stock Ledger Invariant Check,
Stock Ledger Variance,Stock Ledger Variance,
Stock Levels,Stock Levels,
Stock Liabilities,Stock Liabilities,
Stock Maintain,Stock Maintain,
Stock Manager,Stock Manager,
Stock Movement,Stock Movement,
Stock Planning,Stock Planning,
Stock Projected Qty,Stock Projected Qty,
Stock Qty,Stock Qty,
Stock Qty vs Serial No Count,Stock Qty vs Serial No Count,
Stock Received But Not Billed,Stock Received But Not Billed,
Stock Reconciliation,Stock Reconciliation,
Stock Reconciliation Item,Stock Reconciliation Item,
Stock Reconciliations,Stock Reconciliations,
Stock Reposting Settings,Stock Reposting Settings,
Stock Reservation,Stock Reservation,
Stock Reservation Entries Cancelled,Stock Reservation Entries Cancelled,
Stock Reservation Entries Created,Stock Reservation Entries Created,
Stock Reservation Entry,Stock Reservation Entry,
Stock Reservation Entry cannot be updated as it has been delivered.,Stock Reservation Entry cannot be updated as it has been delivered.,
"Stock Reservation Entry created against a Pick List cannot be updated. If you need to make changes, we recommend canceling the existing entry and creating a new one.","Stock Reservation Entry created against a Pick List cannot be updated. If you need to make changes, we recommend canceling the existing entry and creating a new one.",
Stock Reservation Warehouse Mismatch,Stock Reservation Warehouse Mismatch,
Stock Reservation can only be created against {0}.,Stock Reservation can only be created against {0}.,
Stock Reserved Qty (in Stock UOM),Stock Reserved Qty (in Stock UOM),
Stock Settings,Stock Settings,
Stock Summary,Stock Summary,
Stock Transactions Settings,Stock Transactions Settings,
Stock UOM,Stock UOM,
Stock UOM Quantity,Stock UOM Quantity,
Stock Unreservation,Stock Unreservation,
Stock Uom,Stock Uom,
Stock User,Stock User,
Stock Validations,Stock Validations,
Stock Value,Stock Value,
Stock and Account Value Comparison,Stock and Account Value Comparison,
Stock and Manufacturing,Stock and Manufacturing,
Stock cannot be reserved in group warehouse {0}.,Stock cannot be reserved in group warehouse {0}.,
Stock cannot be reserved in the group warehouse {0}.,Stock cannot be reserved in the group warehouse {0}.,
Stock cannot be updated against Delivery Note {0},Stock cannot be updated against Delivery Note {0},
Stock cannot be updated against Purchase Receipt {0},Stock cannot be updated against Purchase Receipt {0},
Stock not available for Item {0} in Warehouse {1}.,Stock not available for Item {0} in Warehouse {1}.,
Stock quantity not enough for Item Code: {0} under warehouse {1}. Available quantity {2} {3}.,Stock quantity not enough for Item Code: {0} under warehouse {1}. Available quantity {2} {3}.,
Stock transactions before {0} are frozen,Stock transactions before {0} are frozen,
Stock transactions that are older than the mentioned days cannot be modified.,Stock transactions that are older than the mentioned days cannot be modified.,
Stock will be reserved on submission of <b>Purchase Receipt</b> created against Material Request for Sales Order.,Stock will be reserved on submission of <b>Purchase Receipt</b> created against Material Request for Sales Order.,
Stock/Accounts can not be frozen as processing of backdated entries is going on. Please try again later.,Stock/Accounts can not be frozen as processing of backdated entries is going on. Please try again later.,
Stop,Stop,
Stop Reason,Stop Reason,
Stopped,Stopped,
"Stopped Work Order cannot be cancelled, Unstop it first to cancel","Stopped Work Order cannot be cancelled, Unstop it first to cancel",
Stores,Stores,
Straight Line,Straight Line,
Sub Assemblies,Sub Assemblies,
Sub Assemblies & Raw Materials,Sub Assemblies & Raw Materials,
Sub Assembly,Sub Assembly,
Sub Assembly Item,Sub Assembly Item,
Sub Assembly Item Code,Sub Assembly Item Code,
Sub Assembly Items,Sub Assembly Items,
Sub Assembly Warehouse,Sub Assembly Warehouse,
Sub Operation,Sub Operation,
Sub Operations,Sub Operations,
Sub Procedure,Sub Procedure,
Sub Total,Sub Total,
Sub-assembly BOM Count,Sub-assembly BOM Count,
Sub-contracting,Sub-contracting,
Subcontract,Subcontract,
Subcontract BOM,Subcontract BOM,
Subcontract Order,Subcontract Order,
Subcontract Order Summary,Subcontract Order Summary,
Subcontract Return,Subcontract Return,
Subcontracted Item,Subcontracted Item,
Subcontracted Item To Be Received,Subcontracted Item To Be Received,
Subcontracted Quantity,Subcontracted Quantity,
Subcontracted Raw Materials To Be Transferred,Subcontracted Raw Materials To Be Transferred,
Subcontracting,Subcontracting,
Subcontracting BOM,Subcontracting BOM,
Subcontracting Conversion Factor,Subcontracting Conversion Factor,
Subcontracting Order,Subcontracting Order,
Subcontracting Order (Draft) will be auto-created on submission of Purchase Order.,Subcontracting Order (Draft) will be auto-created on submission of Purchase Order.,
Subcontracting Order Item,Subcontracting Order Item,
Subcontracting Order Service Item,Subcontracting Order Service Item,
Subcontracting Order Supplied Item,Subcontracting Order Supplied Item,
Subcontracting Order {0} created.,Subcontracting Order {0} created.,
Subcontracting Purchase Order,Subcontracting Purchase Order,
Subcontracting Receipt,Subcontracting Receipt,
Subcontracting Receipt Item,Subcontracting Receipt Item,
Subcontracting Receipt Supplied Item,Subcontracting Receipt Supplied Item,
Subcontracting Settings,Subcontracting Settings,
Subdivision,Subdivision,
Subject,Subject,
Submit,Submit,
Submit Action Failed,Submit Action Failed,
Submit After Import,Submit After Import,
Submit ERR Journals?,Submit ERR Journals?,
Submit Generated Invoices,Submit Generated Invoices,
Submit Journal Entries,Submit Journal Entries,
Submit this Work Order for further processing.,Submit this Work Order for further processing.,
Submit your Quotation,Submit your Quotation,
Submitted,Submitted,
Subscription,Subscription,
Subscription End Date,Subscription End Date,
Subscription End Date is mandatory to follow calendar months,Subscription End Date is mandatory to follow calendar months,
Subscription End Date must be after {0} as per the subscription plan,Subscription End Date must be after {0} as per the subscription plan,
Subscription Invoice,Subscription Invoice,
Subscription Period,Subscription Period,
Subscription Plan,Subscription Plan,
Subscription Plan Detail,Subscription Plan Detail,
Subscription Plans,Subscription Plans,
Subscription Price Based On,Subscription Price Based On,
Subscription Section,Subscription Section,
Subscription Settings,Subscription Settings,
Subscription Start Date,Subscription Start Date,
Subscription for Future dates cannot be processed.,Subscription for Future dates cannot be processed.,
Subscriptions,Subscriptions,
Subtitle,Subtitle,
Succeeded,Succeeded,
Succeeded Entries,Succeeded Entries,
Success,Success,
Success Redirect URL,Success Redirect URL,
Success Settings,Success Settings,
Successful,Successful,
Successfully Reconciled,Successfully Reconciled,
Successfully Set Supplier,Successfully Set Supplier,
"Successfully changed Stock UOM, please redefine conversion factors for new UOM.","Successfully changed Stock UOM, please redefine conversion factors for new UOM.",
Successfully imported {0},Successfully imported {0},
"Successfully imported {0} record out of {1}. Click on Export Errored Rows, fix the errors and import again.","Successfully imported {0} record out of {1}. Click on Export Errored Rows, fix the errors and import again.",
Successfully imported {0} record.,Successfully imported {0} record.,
"Successfully imported {0} records out of {1}. Click on Export Errored Rows, fix the errors and import again.","Successfully imported {0} records out of {1}. Click on Export Errored Rows, fix the errors and import again.",
Successfully imported {0} records.,Successfully imported {0} records.,
Successfully linked to Customer,Successfully linked to Customer,
Successfully linked to Supplier,Successfully linked to Supplier,
Successfully merged {0} out of {1}.,Successfully merged {0} out of {1}.,
Successfully updated {0},Successfully updated {0},
"Successfully updated {0} record out of {1}. Click on Export Errored Rows, fix the errors and import again.","Successfully updated {0} record out of {1}. Click on Export Errored Rows, fix the errors and import again.",
Successfully updated {0} record.,Successfully updated {0} record.,
"Successfully updated {0} records out of {1}. Click on Export Errored Rows, fix the errors and import again.","Successfully updated {0} records out of {1}. Click on Export Errored Rows, fix the errors and import again.",
Successfully updated {0} records.,Successfully updated {0} records.,
Suggestions,Suggestions,
Sum of Repair Cost and Value of Consumed Stock Items.,Sum of Repair Cost and Value of Consumed Stock Items.,
Summary,Summary,
Summary for this month and pending activities,Summary for this month and pending activities,
Summary for this week and pending activities,Summary for this week and pending activities,
Sunday,Sunday,
Supplied Item,Supplied Item,
Supplied Items,Supplied Items,
Supplied Qty,Supplied Qty,
Supplier,Supplier,
Supplier > Supplier Type,Supplier > Supplier Type,
Supplier Address,Supplier Address,
Supplier Address Details,Supplier Address Details,
Supplier Contact,Supplier Contact,
Supplier Delivery Note,Supplier Delivery Note,
Supplier Details,Supplier Details,
Supplier Group,Supplier Group,
Supplier Group Item,Supplier Group Item,
Supplier Group Name,Supplier Group Name,
Supplier Info,Supplier Info,
Supplier Invoice,Supplier Invoice,
Supplier Invoice Date,Supplier Invoice Date,
Supplier Invoice Date cannot be greater than Posting Date,Supplier Invoice Date cannot be greater than Posting Date,
Supplier Invoice No,Supplier Invoice No,
Supplier Invoice No exists in Purchase Invoice {0},Supplier Invoice No exists in Purchase Invoice {0},
